trip_ID,category
tour_id46nw779j,2
tour_idzfrurerf,2
tour_idg067w7pf,1
tour_idgz2mojxz,2
tour_id5ie0ta2f,2
tour_idkpuwutuy,1
tour_idrskpazsk,2
tour_idua90zln1,2
tour_id5k82u5xk,1
tour_id5cllvm7c,3
tour_id7qoypwjx,1
tour_idrasmeh9u,1
tour_ids93jqu8l,1
tour_id455k6d68,2
tour_idgjq9kamz,1
tour_iduz47nrgf,1
tour_idgffgfsob,1
tour_id887147bd,3
tour_idiv9mmpn1,1
tour_id8267bw5e,1
tour_id2j515ftf,2
tour_idha9skeh7,1
tour_idf5e1q6ji,2
tour_id9cl9fzsd,1
tour_idu767dmjs,3
tour_id7unn57dp,2
tour_idx93au4ds,2
tour_id482emqs4,1
tour_idxlymc9x1,3
tour_idwtp6obpy,2
tour_id3e2fxydk,1
tour_id4qa2kd3z,1
tour_id6syeyipj,2
tour_id2swj3gzk,1
tour_idq4ri2zty,1
tour_idfswompi2,1
tour_idyemdjpxq,1
tour_idca8bz824,1
tour_id5o3ebx8r,1
tour_idue8qdh2m,3
tour_idwtny0ps1,2
tour_idk96oi2jz,2
tour_idmdz8vlbg,2
tour_idigcyfmnm,2
tour_id37ejqonp,1
tour_idzo0ruuw6,2
tour_idr0487t99,1
tour_id4co8uh1g,1
tour_idcoa85dxf,2
tour_id2kqzh3ts,1
tour_id8omjps4i,2
tour_idbv4ftqva,3
tour_idid2qll98,2
tour_id4cr2m7lm,2
tour_idk6n1hn5f,2
tour_idn7vuzpkn,2
tour_idbuuh039q,2
tour_idsze3dsmj,2
tour_idu53hooex,3
tour_id78x5ch1i,2
tour_idwcsimc85,1
tour_idsbl40cfl,2
tour_ids49hlgd5,2
tour_iduoulcyjc,1
tour_idjls7g8hu,3
tour_idew61kh02,1
tour_ididj0klto,2
tour_idb6wxiv6g,1
tour_id6c3ki2ye,2
tour_id8snqy7vt,3
tour_ideg28vena,2
tour_id30vta4qu,1
tour_idfo20xpcp,2
tour_idu7v4e5l1,2
tour_idl3rtfcbv,1
tour_idcxjnkzrx,2
tour_idxjos6lkr,2
tour_ids01c4ntc,1
tour_id3bna610i,1
tour_idfo44sehk,1
tour_idw9tnpl6v,2
tour_idcc4p5c3w,1
tour_idpgpmauhk,1
tour_idq64fh1zi,1
tour_idjblce6r7,2
tour_idiyk9agbi,1
tour_idme6ogemd,3
tour_idn5nfz5d8,2
tour_id38166c2f,2
tour_idgcx6jt7f,3
tour_id1qq6vux5,2
tour_idypip65a6,1
tour_idn7ge5ojh,1
tour_id1n96i36h,1
tour_idlaa0mm4d,1
tour_id5nady78g,3
tour_id773r5jqd,1
tour_idvz3yzyy9,1
tour_idqpes8eii,3
tour_id05tmm7mg,1
tour_idxz5rq4lc,1
tour_idq0w59f05,2
tour_idhth1uow6,2
tour_id6gvds017,2
tour_idei5a2ol6,2
tour_idt0hhmgk7,2
tour_idnnvupvox,2
tour_idehe6cke3,2
tour_id35lgv9fc,1
tour_idh2znj7ep,1
tour_idsz0fcasc,1
tour_idhlrsmwfd,1
tour_idijykw7pz,1
tour_idmvekwa00,2
tour_iddzks24ys,1
tour_idine0oera,2
tour_id64z2ayop,3
tour_idvg3tafow,2
tour_idz8vvt1n1,2
tour_idiolp64si,1
tour_idcq4bmcuo,1
tour_idque83rf7,1
tour_idmlyzkrrf,1
tour_idb1n2jktt,3
tour_idmwt55nfx,1
tour_idh31n6lwy,2
tour_id1g3dxz33,2
tour_id012yybsd,2
tour_id1f2rhuj3,3
tour_id9hu0z706,1
tour_id8j8kk5gt,2
tour_id0yrbjj88,1
tour_id4y81vql7,3
tour_id4d9pwhkg,1
tour_id7pwislmk,2
tour_idcki1wwpm,2
tour_idyihx7ady,1
tour_id9zoxkobk,1
tour_id9dvx26sw,1
tour_idwvmeznc2,2
tour_ideu05at9y,2
tour_idoczxlog5,2
tour_idv5gv5iv2,1
tour_id14t6pahe,3
tour_ide9apwlw9,3
tour_iduo13zh3v,2
tour_idgadmpgsu,1
tour_id4zeq7rb4,1
tour_iddzw47cct,1
tour_idxn4oi5n0,1
tour_idggjgf6m1,2
tour_id8relyvtg,1
tour_iddxz8orsn,1
tour_id9kheu1kj,1
tour_id0jjysy7t,1
tour_id0p6ithc2,1
tour_idc33hq34q,2
tour_idpc1fppto,1
tour_id8435ojbx,2
tour_id37am7jry,3
tour_id99n4zm6g,2
tour_idvwb7ydd9,1
tour_idsekc0lpk,1
tour_id0cks7fke,3
tour_idvsz139s0,1
tour_id18gw5xvi,1
tour_id2rh8o9xv,2
tour_idzmj18p25,2
tour_idtehgt1w9,1
tour_id1g1gvjjr,1
tour_id488ddryo,1
tour_idwc72ykfj,1
tour_idu5xj0n8d,1
tour_idttnbvr7c,2
tour_id42xrqawf,2
tour_id9t95sarw,1
tour_idp7od6byp,3
tour_id5modm7jy,2
tour_idy85cn8jj,3
tour_idxv7wxu4j,2
tour_idqns26rma,1
tour_idghkgao6v,1
tour_id4oyuf6aa,1
tour_idty8p3aog,1
tour_idqpow6jw5,2
tour_idwzz7q36r,1
tour_id62ralu0h,2
tour_idc081rwo6,2
tour_idurdjvp8y,2
tour_id19vul6aj,3
tour_idemcoieye,2
tour_id51oh8jjx,1
tour_idlh5suout,1
tour_id3utyj7qf,1
tour_idnq3rp76t,1
tour_idi8w4uzet,1
tour_idg946r5uh,2
tour_idbx1cmy6z,2
tour_idqnn0tmok,2
tour_id9kj434f0,2
tour_idjqtsekwd,2
tour_idqpi0lh3y,1
tour_idpjfrkvcm,2
tour_id6bjdv0v7,2
tour_id3qwtx5s3,1
tour_id5p6vnzyf,2
tour_idp4zfh4gd,1
tour_idub8i6bec,2
tour_id4yvvmrut,2
tour_idwo13dk8h,2
tour_idc6v7bsds,2
tour_idn61dt9i8,2
tour_idnvjd2fic,2
tour_id1vjnjebp,3
tour_idcpozy1rc,2
tour_idutkl9hm3,1
tour_idxsa2934u,1
tour_id9iq9t5ag,1
tour_id6u8fhisp,1
tour_idogpken7o,2
tour_idboxsodir,2
tour_id1u1z8z5y,2
tour_id7186et60,2
tour_idf3yvrbwu,2
tour_idv1mkxjme,1
tour_idtb3oylji,3
tour_idlpkdpfoo,1
tour_idoomhjzlf,1
tour_idy1m7nsv7,2
tour_id44ihte5c,2
tour_idj5zqxfbc,1
tour_idvmsdks86,1
tour_id5lrwsnij,2
tour_idhx1ohdhq,3
tour_idcd6spuoe,1
tour_id7bnhm6dd,2
tour_idpf1y4mbk,1
tour_id5rvnl6l5,3
tour_ideb9y9chd,2
tour_idfj54qjcn,1
tour_id8l7vc388,1
tour_idmgi217br,1
tour_idiwbf6jkv,2
tour_idazjwdd8q,2
tour_idt8wqkpff,1
tour_id5qfq1tyw,1
tour_id0cd1pofe,1
tour_idix0ea4d3,2
tour_id9cdqzeu8,2
tour_idvpmdccfc,1
tour_idcbzxm0ej,1
tour_ideh6wucvx,1
tour_idhpn6stx6,1
tour_idu5e1vz9f,1
tour_idw8gojfsr,2
tour_idrmfgp4gv,1
tour_id3rl3ysct,2
tour_idakkdl4m3,1
tour_idj3q1th9w,1
tour_idmcoxq6pd,1
tour_ido15okedt,3
tour_idbfpyllvk,2
tour_id7mgjvinc,1
tour_idsee0b6ek,2
tour_id9ji7ebp2,2
tour_idpe9mzc48,1
tour_id4p8fn0yq,2
tour_idudzqn43b,1
tour_idw5x6q9sw,1
tour_idrajfzcch,1
tour_ida972lchi,2
tour_idb5j0b1k8,2
tour_id0071kq5v,2
tour_idrc2ec5hm,2
tour_idci1uetj8,1
tour_id0atj7w3x,1
tour_id4yq1g8d7,2
tour_id0hgihsws,1
tour_idpli0qoqd,1
tour_id2qd38x9c,1
tour_idmb0p8qnr,2
tour_idpd2e5mu1,1
tour_idtzfk51gf,2
tour_idnfqs33e5,2
tour_idoq4lbhe4,1
tour_ids32i6l54,2
tour_idmdvjneni,2
tour_iddvzieje9,1
tour_id0f6cwm7d,2
tour_id7pqyg5rk,2
tour_id63imfbgd,2
tour_idsfn5c733,2
tour_idbuibyprk,1
tour_id3xe0djzz,2
tour_iduu8k51fn,2
tour_idzuseqk0s,2
tour_idgzk5sjhc,2
tour_ide95uhjmx,3
tour_idi5qo51ol,1
tour_idfrl1sae5,3
tour_idfysz15we,3
tour_id6rd7dieq,1
tour_idejqo682b,1
tour_idsgyenv15,3
tour_idbgl67loh,1
tour_id2dh7nvh1,2
tour_idg90fn35j,1
tour_id1wn8vymi,2
tour_idqu7uiykl,1
tour_idu4pqq6ik,2
tour_idabp5e7g6,1
tour_idzwrdl76c,1
tour_idpj4mektu,2
tour_id4m2nwx6e,1
tour_idhak4a3ey,2
tour_id7nrrxeng,3
tour_idgir0qonv,1
tour_idy4x0ydqx,1
tour_idfv7nv7vt,1
tour_id9oybeb0o,2
tour_idjmlg7qar,2
tour_idwhd4a2vn,2
tour_id7d2741hc,1
tour_id37ugv41b,2
tour_id6y69gdmw,3
tour_idlrff3347,1
tour_id71g5aafi,1
tour_idw0o4q6pa,2
tour_idve2sa8m8,1
tour_idh6y3m2ix,2
tour_idr68m61w6,2
tour_id1788yequ,1
tour_id82bwq80w,2
tour_idh81nnegw,2
tour_idsr0rk32k,2
tour_idpo0prz6g,2
tour_id49cq7syc,2
tour_idm5c4jaq6,1
tour_idwnd6yi6g,2
tour_idfcrr0lwe,2
tour_id817q46d4,1
tour_idu1f6er72,1
tour_idyl1n7edq,2
tour_idff58530s,3
tour_idfgcbcqac,2
tour_id2m7y4k6r,2
tour_id50h1ynw1,1
tour_idynr5gkmq,2
tour_ideyz3fonq,1
tour_idiwnndyfs,2
tour_idm2q8nu1t,2
tour_id5fz01mkq,1
tour_id8qmk3p9b,1
tour_idodxv4oqn,2
tour_id6c6abed7,1
tour_idw2y33ypw,2
tour_idm7uxigmh,1
tour_id8u4aymu1,1
tour_idk9rihavy,1
tour_idz82th0b8,3
tour_idasqzivc8,1
tour_id9oxc7g4j,1
tour_idbi8swxzf,2
tour_idyvveub7h,1
tour_idi60hwphy,1
tour_id0h9uox4h,2
tour_id6ttxvssq,2
tour_idbj0mensq,2
tour_idvkz0a3yo,1
tour_idheago8ki,1
tour_idatbs63ed,1
tour_id6nr0maap,1
tour_id1vnmci28,1
tour_idyaijpqew,2
tour_id578ioczi,1
tour_idsawo3ej4,2
tour_idnd16z3k7,2
tour_idvc8d5enl,1
tour_idxhxq4um6,2
tour_id68p9msgi,1
tour_idwmo11rev,2
tour_idovz7yrvm,2
tour_id5z69bif3,2
tour_idtpjpe1mi,2
tour_idyi01k3m3,2
tour_idw28i4n4o,2
tour_idhjhmayq6,1
tour_id87o26ade,1
tour_id81k1s8cd,2
tour_idj9d0p8pj,2
tour_idaoaewks2,1
tour_id6vutvvj1,2
tour_idnqaaxsm5,2
tour_id1x7aqpje,1
tour_id7gomu52t,1
tour_idnwxz4wyh,2
tour_idabxab0b9,1
tour_idskkiov98,2
tour_id1zlsn3jy,1
tour_idd9raeie8,2
tour_idmp1ajioi,1
tour_id2lzw2iwv,2
tour_idv1wbxle6,3
tour_id0softgh8,1
tour_idj9w8ld7s,1
tour_idvcs53hju,1
tour_idjwlj3p0t,3
tour_idj66rqkjr,1
tour_idmlxl9z2o,1
tour_idapr99h0t,1
tour_idl78tko6u,1
tour_idptu98fgl,1
tour_idiaj424wk,2
tour_id9likjm8s,2
tour_id0sqf8owa,2
tour_ida8ixygca,1
tour_ido1vrijoa,3
tour_idmez1tah5,1
tour_idmfw9r9l5,1
tour_idvs18d4ju,3
tour_idncrtpd3k,1
tour_idh4767ufa,2
tour_idazsalp0y,3
tour_id904brd29,2
tour_iduytjgy27,1
tour_id4olb9m6w,1
tour_id809exz1o,1
tour_idpvu6hxca,2
tour_id7vjl1tp0,1
tour_id251824ub,1
tour_idpv2jxzww,1
tour_idtweq40ie,1
tour_idzbg5alzd,2
tour_idbdr0m8wc,2
tour_idhity2gh5,2
tour_idm276mhab,1
tour_idl909btp2,1
tour_idsk5lquax,1
tour_idzxd684cn,2
tour_idyucp999x,1
tour_idae06ml3i,1
tour_id8196hzo9,1
tour_idg8wkamgi,1
tour_idrflya738,2
tour_idlmda99yx,3
tour_idebfxa0vx,2
tour_idchclrhzk,2
tour_id6r61y93v,2
tour_idcb0wclip,3
tour_idiml8jumn,1
tour_id2ecm2tcm,1
tour_id61yq2r3x,1
tour_idfn545ol4,1
tour_id1hbxcmtt,2
tour_idxgfmq02n,1
tour_idrqc95wbp,2
tour_id67jtejcb,1
tour_idoitkp0pu,2
tour_id6tefyvnn,1
tour_idrwmghckh,2
tour_idjs6h2vnm,2
tour_id31ob785u,1
tour_iddqwqtvqv,2
tour_id6fe84km2,1
tour_id7fgiovq8,1
tour_idqozg8q95,1
tour_id855ld8tn,2
tour_idwo642qhi,1
tour_ida4mqb0u2,1
tour_id9vwodrq4,1
tour_id7s8hv4l5,1
tour_ideyofg9pc,3
tour_idqlmk2fzh,1
tour_idgr77j657,2
tour_ideolo6st0,1
tour_idihr4l03i,2
tour_id94p8eh8m,3
tour_idazgfslvq,2
tour_idjrg809sm,1
tour_id8lc8vrmi,1
tour_idurn0wfyw,1
tour_id8fyqaolp,2
tour_idsotivehb,2
tour_idi6fiu6og,1
tour_id7xidu7qc,1
tour_idwunl1o45,1
tour_idosbih9ro,1
tour_idn90zyot3,1
tour_idnkzpxk3k,1
tour_id62bvy9vp,2
tour_id1m7fq6yx,1
tour_id4xyrbyfb,1
tour_idbeaym8qp,1
tour_idcv76mj8n,1
tour_id8hi4fhrw,1
tour_idq410ngml,2
tour_id1coy5tis,2
tour_idfv3x7jzd,2
tour_idilww9vy6,1
tour_idw23pclgn,2
tour_idfcir0hyy,2
tour_idclqswcp7,2
tour_idugjklcky,1
tour_id000zcjd9,2
tour_idm8iamywd,2
tour_id40tkrhrn,1
tour_idsl4d9fcj,1
tour_idm9oxb6np,3
tour_idjxz2089j,1
tour_idghd7oxo3,1
tour_idt40ni01s,2
tour_idjj2xvfpr,1
tour_iduty5ava5,1
tour_idrxzmm4cd,2
tour_idnbr5aet2,1
tour_idfd8hcjmd,1
tour_idonp4b14x,3
tour_id0hzpjxrl,1
tour_idy5pcepk8,2
tour_id0o76o4vx,3
tour_idrk26rlrr,2
tour_id6sddd2ya,2
tour_idelqj97pd,1
tour_id6tqjaqyj,2
tour_id2gfcag5i,2
tour_id71qp97yk,2
tour_idudkvt9o0,1
tour_idcof07fxn,2
tour_idb81e1jpx,2
tour_idpnajg6n8,2
tour_idvhcfh0r1,2
tour_idkr2x3wti,1
tour_id5qdvek9b,2
tour_idh8b4utn6,1
tour_id3fpqjt2z,2
tour_idoutnmy6k,2
tour_idfa6ykfrp,1
tour_idx6e8ywj4,3
tour_id3g3ckza0,2
tour_idd122gyta,2
tour_idzr85bcch,2
tour_idoe9j4quj,2
tour_idhhzejbm7,1
tour_iduzw28u8w,1
tour_idygeotcp9,2
tour_iduyptjgm7,1
tour_idhpvrkyf3,3
tour_idcqy06bko,1
tour_idnxkpymrf,2
tour_ide0f49jop,1
tour_idz0p1dyvq,1
tour_id4cdtzj16,3
tour_idrz7bots3,2
tour_idh23xk8le,1
tour_idpkpjsxin,3
tour_id07pfie5z,2
tour_idzykfgph8,2
tour_iduex16mok,3
tour_idd5qivuvk,2
tour_idhvfbbehe,2
tour_id56fyyj02,1
tour_iddx7bc6s5,1
tour_id62x7la04,2
tour_id6g882u8n,1
tour_idxtgkmcsx,3
tour_idmfdm1hn0,2
tour_idc6hcvnfq,2
tour_idnhhdkrou,2
tour_idzozpvuc0,2
tour_idqd61az5x,1
tour_id6tdqird2,1
tour_idfktvk21c,1
tour_ids5whnjxh,2
tour_idamuofqq8,1
tour_idugifomf0,1
tour_id6h0ecjyr,1
tour_idr4mwvsf3,2
tour_idbxenm7m8,1
tour_idz8towj5h,1
tour_idcdsgy04t,2
tour_id38n4s3vd,1
tour_idr6f9bd6b,2
tour_id0tf8bm02,1
tour_id73pu4oo1,2
tour_iddxhyxtmt,1
tour_idb8y4hod8,2
tour_idnzbsyr7q,2
tour_idc1urfe68,2
tour_idtvk97dd4,2
tour_idl88z2i41,1
tour_idkxyw8kdc,2
tour_idyfq32vkz,2
tour_idjr8ut7r7,1
tour_id05gs6vwk,2
tour_idxos2xelk,2
tour_ido98lxo5y,2
tour_idypsj0pii,1
tour_idyp511icu,1
tour_idivp66utb,1
tour_id31v1ovjw,1
tour_id5xpqsxqn,2
tour_idbzm2py9d,1
tour_idr9vnfbdl,2
tour_idemymxnc9,1
tour_idj6dtpe2c,2
tour_idll2n2ygi,2
tour_idrivrjmms,1
tour_idqkmtkyo2,1
tour_idkm802mwb,2
tour_id2hnr3s5a,1
tour_id6vncgfi5,2
tour_idpxngs8rn,1
tour_idgezqhwrb,2
tour_idns4m134k,1
tour_id1lqdmcxz,2
tour_idrwohv49y,2
tour_id9vfvljd0,2
tour_id1o715dru,2
tour_id5rjye0r3,2
tour_idtjmoh61s,2
tour_idpxmcbdwe,1
tour_id33yv90gx,1
tour_idfefz0v8p,1
tour_idaazpm882,2
tour_idly1c8h9n,1
tour_idlqe7fg7d,1
tour_id0zvtf4s5,1
tour_ideayfiuza,1
tour_idi0ppzwzk,1
tour_id6rxk9pvx,2
tour_idkmdxnhlv,1
tour_id6wjvdukk,2
tour_idudfgly10,3
tour_iduypnh30o,1
tour_id06l106ax,1
tour_idon3c2f54,2
tour_idoyt7eeku,1
tour_idndua3n9u,2
tour_idji7x85bh,1
tour_idqnxxsn2t,1
tour_idiiq01f3d,3
tour_idauiofd1k,1
tour_id2gjtvfll,2
tour_idni8nqq82,2
tour_id6o71hg5t,3
tour_idgmbo2c22,2
tour_id9isghh9l,1
tour_idxis68j6u,2
tour_id8uvt15nd,2
tour_id3to26jv3,1
tour_iddlaqdxk4,2
tour_idy3xf6kfm,1
tour_id8b4v4zzl,1
tour_iduplr85wn,3
tour_id29710owa,1
tour_idhq5fjayo,2
tour_ido9p63dnh,2
tour_id6uydh4ks,1
tour_id4xsg9hkw,1
tour_idsiqeydj9,1
tour_idkmhbeeek,1
tour_idilygt931,2
tour_id4hjffklo,2
tour_id75463vej,1
tour_idz7lff4zg,1
tour_id0vx7qibr,1
tour_id3vo1rhpi,2
tour_id7kuxx23n,1
tour_idcuf05sil,1
tour_idlkukbwr7,1
tour_id8edd8cc8,1
tour_id76mdmaxz,1
tour_idxnq6j633,2
tour_id29tf22vd,3
tour_id93484j8u,2
tour_id38m3rik6,2
tour_idfjv9wwa1,2
tour_id6csx1a7r,1
tour_idsxnqkaqg,1
tour_idso4eqdxd,1
tour_idt2xxwhai,2
tour_iduc862ukp,2
tour_ids0tuwpme,3
tour_idzsxgvdb0,2
tour_id8ykbw7p9,1
tour_idinmerkyb,1
tour_idvw8tmnrk,2
tour_idr5w72zu2,1
tour_id7t29cipz,3
tour_idazi8oisf,1
tour_idfoejfy7m,2
tour_idl625e6ou,3
tour_idk27s451n,1
tour_id3hl8ofyn,1
tour_id6rzdwxel,1
tour_idxka6scmg,1
tour_id882gtv47,1
tour_idv36oo1dl,2
tour_idsharxzes,2
tour_idoyezod9r,2
tour_ids0irz55a,2
tour_idsiu7jryp,2
tour_id2k4o2oe4,2
tour_id7vhdi659,1
tour_idj225cts9,2
tour_id6luiiu5u,1
tour_idc5k7x9jf,2
tour_idmp0en8v4,2
tour_idrksx5rsz,3
tour_id6b2d6v7k,1
tour_idksf3nxpb,3
tour_idy7lhd4r1,2
tour_idmnybf9v6,2
tour_id13zkyef2,2
tour_id3g8s3b0b,1
tour_idefc613ji,1
tour_idir0bagog,2
tour_idk35yfopg,2
tour_idoxum14cr,1
tour_idjus4aldy,1
tour_idxq5cvfqt,1
tour_idqsagb2nr,1
tour_idi4fb00r1,2
tour_id07y5pb6x,2
tour_id7z1gsjlb,2
tour_idz8ti87ww,1
tour_id3zxmrxcq,2
tour_idui7ho7nd,1
tour_id4sb75gxq,2
tour_id9ny6njxw,1
tour_idu8tfpwnf,1
tour_id6kbvvs81,1
tour_ida18u0be9,2
tour_ida406jio8,2
tour_idqcif71zx,2
tour_idpr2q51uj,2
tour_iddd74c9gh,3
tour_id886o8psf,1
tour_id0lge4zaf,1
tour_id1utbmfzv,1
tour_id2zzn9ghn,1
tour_idpw1t1daf,1
tour_id2ic3scx4,3
tour_id03dpxiff,1
tour_id2n0zaxrh,2
tour_id50k95958,1
tour_idvr51b9tr,1
tour_idi4jkfkqs,2
tour_iduxeopvri,2
tour_id0ccjnmga,2
tour_idbz8m9fvh,2
tour_idw8w2x44q,1
tour_idskp2zh7c,2
tour_idgq5l09sn,1
tour_id722np2fv,3
tour_idqndbhguy,1
tour_iduzgrvdi8,2
tour_idrqr1q5sk,1
tour_idp597m6jx,3
tour_idlrzkdoiw,1
tour_idc4ija92r,1
tour_idff78n2bx,1
tour_idcqrl3979,2
tour_id52uu3uot,2
tour_idrke94887,2
tour_idexr1g6b9,3
tour_idldswpd4e,1
tour_idd2hkwpnl,1
tour_idskf1cxop,1
tour_idm6qyuj9j,3
tour_id19h39coe,2
tour_idzveqjk2k,2
tour_idtvx1664k,1
tour_idjzldawt3,1
tour_idnj3455xz,3
tour_id23qiaub7,3
tour_idtzqij7lj,1
tour_idbnqj37i0,1
tour_id5s8bcbq5,1
tour_idtqzw7tlu,1
tour_id0yrbd6ky,1
tour_idebcqd9yx,2
tour_id41oab7sv,2
tour_id7g224s3g,1
tour_idp6b8vzmf,1
tour_id7of66x2v,2
tour_id0i4ok9ir,2
tour_id1x6gw667,1
tour_idcmxsfa5q,2
tour_idh9wcikjg,3
tour_idk8dkxzgh,1
tour_idkqo43226,1
tour_idubsvbqnm,1
tour_id1yao20f3,2
tour_idmwcfu06l,2
tour_idytc4wiwi,1
tour_idwdlw2iqo,2
tour_idue879yu6,1
tour_iddj014g67,2
tour_iddiwk8moz,2
tour_id41pl8tl1,3
tour_idl4isl1b7,2
tour_idwzqivwiz,2
tour_idbpuxabaj,1
tour_idgtimruw9,1
tour_ido2kxubct,1
tour_idkqe2qhxe,1
tour_id7l72axbh,2
tour_idvtt3vw52,2
tour_idg2pti7lc,1
tour_id5nrl8urt,1
tour_idh4x63k7r,2
tour_ids8f072zx,2
tour_idj07jrkx6,2
tour_idmz1h6yij,1
tour_idjdnucc3d,2
tour_idrjf6s0k7,2
tour_idxlxg9ynz,3
tour_id1bh9ks2i,2
tour_idm3mx79rr,2
tour_idzwu2n7sv,1
tour_id1e19e5c5,3
tour_idseo316fs,1
tour_id2aw7lutn,1
tour_id1plyj1ut,3
tour_idl5b1bovv,1
tour_idmxrpsigx,1
tour_id1ejkoybw,2
tour_id7l1on3sx,2
tour_idahvm7m15,1
tour_idxyk0c8ki,2
tour_idwvpz02dh,1
tour_idzgfjsi5f,2
tour_idnqffiz3f,1
tour_idsuval0s7,2
tour_id7qh173tt,2
tour_id1stqe42m,2
tour_idhdnde6sl,1
tour_idw0zynjbu,3
tour_idhgc010a9,2
tour_id4uhnk7jn,2
tour_idofzk3i60,1
tour_id5kacnnlm,3
tour_idi3n1av68,1
tour_idhwfe4kmi,2
tour_idopzughad,1
tour_id2b8kpec3,2
tour_idwxeegsb4,2
tour_idzdy7gnfg,3
tour_idou56nzum,1
tour_idp0eswsof,2
tour_idzbeml10s,1
tour_id5mxgt9oa,1
tour_id09n8zri5,1
tour_idnbcw6ebo,2
tour_idr1b3iqcp,1
tour_idzc58fmk2,2
tour_idg76c07wa,2
tour_idpf3cr955,1
tour_idca6zu13o,1
tour_idmyknun4u,1
tour_idhkfd2rib,2
tour_idscfa0xcj,1
tour_id261juvoj,1
tour_idvcdcxott,1
tour_idpzdsn235,1
tour_idl49xm1y7,2
tour_idn3gh09qa,2
tour_idamxt79fq,1
tour_idsuc1q7t0,1
tour_idcmgej6i2,1
tour_idlhxx151s,2
tour_idd159vze9,1
tour_idnfuldful,1
tour_idd1au4icv,2
tour_idbgkcx6zy,2
tour_idw087ly1i,2
tour_idn967zdiv,2
tour_idccdbmox1,1
tour_id2n6j0nx7,1
tour_idcjkbmbmk,1
tour_idhxm8s5pq,1
tour_idvb0y6mm9,2
tour_idzp62droo,2
tour_id4f6o8uek,1
tour_id2ukjlmh0,3
tour_id5kehmjh6,1
tour_idz310kmfn,1
tour_idt0summwb,2
tour_idoosgq6ww,2
tour_idifnun3n1,1
tour_idl5kn6lxb,2
tour_idx5iicdxd,1
tour_id4xae89ya,2
tour_id1ovnfk6p,2
tour_id6ck64w4r,1
tour_idrq49mrf1,2
tour_idbsmhz5bs,2
tour_idkwn00ukb,2
tour_id2vw9u1w1,2
tour_idsc8ndkk6,2
tour_idxmsnegm4,1
tour_idfxwmjsv3,2
tour_id0cv2lley,1
tour_idio06szio,2
tour_id2u9zh50l,1
tour_idxyj076li,1
tour_idcrlo0fya,2
tour_idx92eknwb,1
tour_id772si9y1,1
tour_idketxsqp5,1
tour_idzbjln39e,1
tour_idj4vc9rce,1
tour_idypaeq0h6,2
tour_ida3vt6p0x,1
tour_idkyv3spy4,2
tour_idkofzscra,1
tour_idk2guwfde,2
tour_idffxndtrx,1
tour_idct5i9zrk,2
tour_idanrrmk86,2
tour_id7dmi2n97,1
tour_idelthb0or,1
tour_idj7ba3h6e,2
tour_ido06xpgst,2
tour_ido6h8l372,2
tour_idg76t5yil,2
tour_idtjbt2de4,1
tour_idajqve0jj,2
tour_id4ea01gf2,2
tour_idzybplvpd,1
tour_idlzuegeer,1
tour_id277in4ka,2
tour_idqibsbduz,1
tour_iddfycphbj,1
tour_id17v5q3ee,1
tour_id2bkeebk3,2
tour_idv4x1me6s,1
tour_id2dz6ldie,1
tour_idlct7y505,1
tour_idqacuu1l4,1
tour_id3stbz66l,2
tour_idmr8ofpo2,2
tour_idowy70g3h,2
tour_idokp5ukt2,2
tour_idx2zdwhyv,1
tour_idc6fwoecs,1
tour_id9ky0hnto,3
tour_idyjcsncct,2
tour_idg9lkl71j,2
tour_id4uwzkgu0,1
tour_idrg89wyhg,2
tour_idbt8hghl6,2
tour_idqvffqzmv,1
tour_idm86uha0v,2
tour_idryizlino,3
tour_idt05h2eiu,2
tour_idhcuqleng,2
tour_idakuu25s7,2
tour_iddb74yjeg,1
tour_id2j5l1xz5,2
tour_id5470ffl1,3
tour_idjynkxpvv,1
tour_id0m4060vx,1
tour_idvpbc2u1q,1
tour_id6swqnf2q,2
tour_id75beponb,1
tour_idmx89dyea,3
tour_idz6p7g087,1
tour_idusv7dwd3,2
tour_id46w6lp9n,1
tour_idz43feei1,3
tour_idj2hfwwtz,2
tour_idwa975g4k,1
tour_idlv2rlujz,1
tour_idl3wf77o4,1
tour_id29xt6lvt,1
tour_id6p7jwte8,2
tour_idd30e4oyh,1
tour_idpvsp7ggb,1
tour_idi4xs1c3p,2
tour_idbt7rmyhw,2
tour_idrarzhrok,1
tour_ideizkik86,2
tour_idf2q990bu,1
tour_idv01f04x6,1
tour_idm6maj1ya,2
tour_id9yzx8hqr,1
tour_idpr64gxun,2
tour_idyvvvd60f,1
tour_id0ebxwxv8,3
tour_idc4m0zomh,2
tour_idu9qxv5t2,1
tour_idh2zicrt8,1
tour_idxsthvb0p,1
tour_idhknxvwpy,2
tour_id7nae7ekj,1
tour_id70e8subd,1
tour_idqcwk17nf,3
tour_idzh1h1gh4,3
tour_id39gri45t,2
tour_idqk6462rl,1
tour_idv70q2zwp,2
tour_idy1r2co9t,2
tour_idyjcv7tim,1
tour_ideh05aedg,1
tour_idof98zlx2,2
tour_id66t2t5va,1
tour_idf96z3le3,1
tour_idhzdciwh7,2
tour_idarjv9ynu,2
tour_idv3kfbdqe,2
tour_idioldzy2o,2
tour_idzedishkf,1
tour_idtnx0atqr,2
tour_ido0xwoslw,1
tour_idpbb5nafy,2
tour_idhwxxtqtp,1
tour_idkg8ovdat,1
tour_id59n82hnr,2
